Artist,Artist_Id,song_name,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,avg_rank,months_on_chart,eng_line_ratio,eng_word_ratio
Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,내가 나를 봐도 슬퍼..,When I look at myself,6rKJRVlmf4KMR6xs8Mvhmr,0.642,0.797,0.0,-4.749,1.0,0.029,0.112,0.0,0.288,0.468,96.983,232699.0,4.0,30.0,1,0.0444444444444444,0.0275862068965517
Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,사랑비,Love Rain,2D7qr3pMwinXpACxiUBtNC,0.644,0.943,5.0,-3.438,0.0,0.0448,0.122,0.0,0.352,0.376,115.002,239673.0,4.0,21.8,5,0.0166666666666666,0.0097560975609756
Kim Tae Woo,5OFQZvle7HH55LvauNmUIi,"사랑 (With 개리, 김그림)",Love Rain,2D7qr3pMwinXpACxiUBtNC,0.644,0.943,5.0,-3.438,0.0,0.0448,0.122,0.0,0.352,0.376,115.002,239673.0,4.0,50.0,1,0.2456140350877192,0.2372881355932203
K.Will,1XNC9ksvgXeD1xRJruSA5t,시간을 거슬러 (낮에 뜨는 달 X 케이윌),Back In Time (The Moon during the Day X K.will),5rGMxvUu4su0Vg3BaV9BGe,0.222,0.551,8.0,-6.919,0.0,0.0335,0.477,1.03e-05,0.177,0.168,103.029,225120.0,3.0,23.75,4,0.0,0.0
K.Will,1XNC9ksvgXeD1xRJruSA5t,내 생에 아름다운,Beautiful Moment,3SXg7A9M3pY2aWYdzQ0BMW,0.431,0.47,3.0,-6.849,1.0,0.0319,0.751,0.0,0.194,0.325,128.145,238863.0,4.0,33.27272727272727,11,0.125,0.123076923076923
K.Will,1XNC9ksvgXeD1xRJruSA5t,그게 뭐라고,What was that,2BUb055JfQSMdsrWVjsy78,0.565,0.658,10.0,-5.36,1.0,0.221,0.678,0.0,0.254,0.739,87.012,202507.0,4.0,49.5,2,0.0,0.0
K.Will,1XNC9ksvgXeD1xRJruSA5t,The Day,The Day,3MNJzWgUmu0X9tQxRuww8N,0.404,0.439,5.0,-7.516,1.0,0.0343,0.577,0.0,0.0997,0.392,70.154,230275.0,4.0,50.0,1,0.0,0.0
K.Will,1XNC9ksvgXeD1xRJruSA5t,그냥 이렇게..(Feat. K.Will),Talk Love,5NkpsRKvSBukdYQtl3WLZW,0.603,0.835,1.0,-2.338,0.0,0.0288,0.349,0.0,0.102,0.555,102.044,216556.0,4.0,50.0,1,0.0,0.0
K.Will,1XNC9ksvgXeD1xRJruSA5t,말해! 뭐해?,Talk Love,5NkpsRKvSBukdYQtl3WLZW,0.603,0.835,1.0,-2.338,0.0,0.0288,0.349,0.0,0.102,0.555,102.044,216556.0,4.0,27.5,6,0.0869565217391304,0.0946745562130177
K.Will,1XNC9ksvgXeD1xRJruSA5t,니가 하면 로맨스 (Feat. 다비치),You Call It Romance,2lQW8bo5EEqLtwTqsT6Wlm,0.548,0.888,0.0,-2.021,1.0,0.209,0.379,0.0,0.0735,0.842,183.783,221549.0,4.0,24.25,4,0.028169014084507,0.0307692307692307
K.Will,1XNC9ksvgXeD1xRJruSA5t,꽃이 핀다,Growing,1z7Se5atTjuRjmRkONnHKs,0.44,0.574,3.0,-5.698,1.0,0.0334,0.709,0.0,0.281,0.234,133.958,234921.0,4.0,34.0,4,0.0,0.0845070422535211
K.Will,1XNC9ksvgXeD1xRJruSA5t,하나뿐인 사람,Only You,6hY8aEo0G5O7PG8VMKtDrc,0.442,0.466,6.0,-6.438,1.0,0.0331,0.841,0.0,0.108,0.247,147.877,200376.0,4.0,50.0,3,0.0,0.0
K.Will,1XNC9ksvgXeD1xRJruSA5t,썸남썸녀 (Feat. 휘성),Peppermint Chocolate (feat.Whee sung),5BfBVr2vacXxUKbAH7JCDd,0.781,0.896,7.0,-2.264,1.0,0.0791,0.374,0.0,0.31,0.839,111.028,210250.0,4.0,42.25,4,0.1428571428571428,0.1428571428571428
K.Will,1XNC9ksvgXeD1xRJruSA5t,You Don't Know Love,You don’t know love,5zWWdqa4BF8tjygCS8E3rO,0.649,0.708,0.0,-5.508,1.0,0.0458,0.519,0.0,0.458,0.709,96.975,233900.0,4.0,29.5,4,0.0,0.0
K.Will,1XNC9ksvgXeD1xRJruSA5t,It's Not You,It’s not you,27Jpn99OPdTLz7MAVh3Dpy,0.456,0.619,10.0,-4.809,0.0,0.0433,0.731,0.0,0.101,0.353,139.762,218201.0,4.0,50.0,2,0.0,0.0
K.Will,1XNC9ksvgXeD1xRJruSA5t,사랑은 이렇게,사랑은 이렇게,4gjtAq6K74QYRP1TVe3TlK,0.489,0.499,5.0,-6.986,1.0,0.0318,0.748,0.0,0.179,0.15,133.939,273516.0,4.0,43.333333333333336,3,0.0,0.0
K.Will,1XNC9ksvgXeD1xRJruSA5t,사랑은 그대다,"Love Is You - From ""Arang and the Magistrate""",6tzCRYAsrV3RXOuoqVvMbq,0.502,0.727,3.0,-5.019,1.0,0.0412,0.649,0.0,0.139,0.249,135.986,271293.0,4.0,50.0,1,0.0,0.0
K.Will,1XNC9ksvgXeD1xRJruSA5t,We Never Go Alone,We Never Go Alone,1r57j3vrHZnQHV8lGPSmfV,0.608,0.762,0.0,-5.326,1.0,0.0523,0.593,0.0,0.0875,0.85,89.985,216424.0,4.0,45.0,2,0.109090909090909,0.147239263803681
K.Will,1XNC9ksvgXeD1xRJruSA5t,리얼러브송,REAL Love Song,2acMSX8NXLArVMNI1s4hJX,0.499,0.772,2.0,-5.85,1.0,0.0353,0.612,0.0,0.103,0.18,96.079,232829.0,4.0,40.0,2,0.0,0.0
K.Will,1XNC9ksvgXeD1xRJruSA5t,선물 (Feat. 은지원),Present (feat.G1),3hwe5mhpPwy6LvNiosK0IU,0.567,0.828,5.0,-5.962,1.0,0.0525,0.341,0.0,0.291,0.58,81.999,204983.0,4.0,28.5,4,0.0444444444444444,0.0409090909090909
K.Will,1XNC9ksvgXeD1xRJruSA5t,사랑한단 말을 못해서,Coz I can't say I love you,7pZx8oeRBApoYY7O1pzhSj,0.499,0.455,0.0,-8.299,1.0,0.0336,0.719,0.0,0.168,0.186,135.826,229251.0,4.0,41.0,1,0.0,0.0
K.Will,1XNC9ksvgXeD1xRJruSA5t,러브119 (Feat. MC몽),LOVE119 (feat.MC Mong),6fqwGgVufprdew80ZM1jSn,0.682,0.828,6.0,-3.946,0.0,0.0528,0.356,0.0,0.158,0.581,113.03,237793.0,4.0,20.33333333333333,6,0.1973684210526315,0.2708333333333333
SG Wannabe,2c3IakpImjWyeXNvyyGsdn,넌 좋은 사람,You’re the best of me,7uhDJuHhtfKwSM7TWNnZ8E,0.569,0.841,0.0,-1.912,1.0,0.0314,0.189,0.0,0.246,0.392,116.957,247640.0,4.0,50.0,3,0.0425531914893617,0.0705882352941176
SG Wannabe,2c3IakpImjWyeXNvyyGsdn,사랑하자,By My Side,7jj5H4bCLfA60DRe3oj23M,0.488,0.517,4.0,-4.419,1.0,0.0388,0.669,1.51e-05,0.147,0.103,69.11,226108.0,4.0,37.833333333333336,6,0.0,0.0
SG Wannabe,2c3IakpImjWyeXNvyyGsdn,가,Love You,2X2IJCVSGR2Mnqtt2HJf8s,0.493,0.879,1.0,-2.186,1.0,0.0561,0.232,0.0,0.0855,0.31,107.103,251936.0,4.0,30.2,5,0.0,0.0
SG Wannabe,2c3IakpImjWyeXNvyyGsdn,가슴 뛰도록,Love You,2X2IJCVSGR2Mnqtt2HJf8s,0.493,0.879,1.0,-2.186,1.0,0.0561,0.232,0.0,0.0855,0.31,107.103,251936.0,4.0,33.75,4,0.0,0.0
SG Wannabe,2c3IakpImjWyeXNvyyGsdn,좋은 기억,Good Memory,6Ob1NpJWUevIJZkRixIO5e,0.499,0.857,2.0,-2.891,1.0,0.0667,0.523,0.0,0.238,0.551,127.241,213319.0,4.0,47.0,3,0.0,0.0
SG Wannabe,2c3IakpImjWyeXNvyyGsdn,페이지원,페이지원,43Z63O8rXk483Zz0NyASsU,0.664,0.757,9.0,-3.725,1.0,0.0293,0.154,0.0,0.044,0.54,106.969,185200.0,4.0,48.333333333333336,3,0.0,0.0
SG Wannabe,2c3IakpImjWyeXNvyyGsdn,너란 사람,A man like you,3aWQijF23Tpyo8Z2wIcqIs,0.38,0.562,1.0,-6.537,1.0,0.0442,0.706,2.05e-06,0.165,0.141,137.221,251481.0,4.0,45.0,1,0.0,0.0
M.C the Max,3MaRWfwKpbYnkYHC5gRKYo,처음처럼,BLOOM,3bCDoZgeNf9s6Zmf9iz51h,0.441,0.542,11.0,-4.278,0.0,0.031,0.573,0.0,0.39,0.217,137.845,232120.0,4.0,33.714285714285715,14,0.0,0.0
M.C the Max,3MaRWfwKpbYnkYHC5gRKYo,"그대, 바람이 되어",Wind Beneath Your Wings,1opMP3YI5driRBHAuTzrXR,0.375,0.395,1.0,-6.866,0.0,0.0361,0.458,0.0,0.0616,0.162,133.61,235814.0,4.0,36.333333333333336,3,0.0,0.0
M.C the Max,3MaRWfwKpbYnkYHC5gRKYo,그대 그대 그대,Wind Beneath Your Wings,1opMP3YI5driRBHAuTzrXR,0.375,0.395,1.0,-6.866,0.0,0.0361,0.458,0.0,0.0616,0.162,133.61,235814.0,4.0,43.0,3,0.0,0.0
M.C the Max,3MaRWfwKpbYnkYHC5gRKYo,바라보기,just looking 바라보기,6OcZQCDmoZTwom3JliEzev,0.369,0.29,3.0,-7.266,0.0,0.0362,0.735,0.0,0.0973,0.136,143.692,218416.0,4.0,49.0,10,0.0,0.0
M.C the Max,3MaRWfwKpbYnkYHC5gRKYo,Run To The Sky (Cooler Remix),Run To The Sky - Cooler Remix,2zwH5gurG5AniGkuZ0msUq,0.517,0.968,6.0,-4.506,1.0,0.0537,0.00128,0.0,0.265,0.73,144.96,271909.0,4.0,50.0,2,0.0638297872340425,0.0535714285714285
M.C the Max,3MaRWfwKpbYnkYHC5gRKYo,볼때기 사랑,볼때기 사랑,4nX5o0AHO3hl3FS0cLcsL4,0.436,0.387,4.0,-6.583,1.0,0.0275,0.711,0.0,0.12,0.176,70.189,273199.0,4.0,27.5,4,0.0,0.0
Lee Seung Gi,12AUp9oqeJDhNfO6IhQiNi,나 군대 간다,I'm Gong To The Army,3CW7k3Lxo91Rl5zNm9bDH3,0.59,0.642,2.0,-6.073,1.0,0.0276,0.481,1.26e-06,0.0967,0.155,115.996,216409.0,4.0,49.0,2,0.0,0.0
Lee Seung Gi,12AUp9oqeJDhNfO6IhQiNi,마지막 그 한마디,Last Word,6dRyBm6M2YL3MBXQgH4QDV,0.394,0.475,11.0,-6.4,1.0,0.0279,0.461,0.0,0.114,0.17,84.883,279956.0,4.0,35.5,2,0.0,0.0
Kim Jong Kook,60YNqzrSj7rJkuqHkpHPqG,2006,바람만바람만,3lVmnyh9popF9kuTZG4ghm,0.627,0.796,5.0,-3.517,0.0,0.0374,0.597,0.0,0.119,0.425,108.003,259944.0,4.0,50.0,2,0.0,0.0
Kim Jong Kook,60YNqzrSj7rJkuqHkpHPqG,바람만바람만,바람만바람만,3lVmnyh9popF9kuTZG4ghm,0.627,0.796,5.0,-3.517,0.0,0.0374,0.597,0.0,0.119,0.425,108.003,259944.0,4.0,18.6,5,0.0,0.0
Lim Changjung,4dB2XmMpzPxsMRnt62TbF5,New Ver.,문을 여시오 - New Version,0MukFVx1S3Ial0uL5nkK6Y,0.785,0.826,9.0,-0.604,1.0,0.0495,0.0502,0.00187,0.0666,0.771,127.997,198165.0,4.0,50.0,1,0.0,0.0
Lim Changjung,4dB2XmMpzPxsMRnt62TbF5,나란놈이란,나란놈이란,2TCH9oCJ3vB5B8wZLLkKV0,0.602,0.317,6.0,-6.364,0.0,0.0333,0.932,0.0,0.0995,0.309,71.31,238315.0,4.0,33.833333333333336,6,0.0,0.0
KCM,2cijK40RWU3ouFUnwW8v3K,2021,An Old Love Story (2021) (Romance 101 X KCM),3X9cumMpP7bPFiqYBcoSTZ,0.359,0.398,6.0,-5.977,1.0,0.0312,0.702,0.0,0.1,0.2,127.765,266829.0,4.0,50.0,1,0.0,0.0
KCM,2cijK40RWU3ouFUnwW8v3K,사랑 참...,사랑 참,4nxakFt9igy6a5QnPDenZH,0.364,0.509,5.0,-5.845,1.0,0.0483,0.764,0.0,0.0948,0.298,134.306,208223.0,4.0,33.4,5,0.0,0.0
KCM,2cijK40RWU3ouFUnwW8v3K,멀리있기,Distance,7uVZClBZXTF7Lw8Gl1oJyo,0.343,0.458,4.0,-5.812,1.0,0.035,0.831,6.96e-06,0.118,0.0918,137.203,224497.0,4.0,35.666666666666664,3,0.0,0.0
KCM,2cijK40RWU3ouFUnwW8v3K,안녕,안녕,6F2Z66l65868PsRjlcinB4,0.423,0.561,1.0,-5.164,0.0,0.0296,0.456,0.000109,0.141,0.305,137.811,242592.0,4.0,23.8,5,0.0,0.0
Kim Dong Ryul,3zYyfrb4r6ZHI5Di0rB9bV,사랑한다 말해도 (Feat. 이소라),Although We Say I Love You (feat. Leesora),2sJdmqcJRXFj4w84RsOBTr,0.23,0.321,11.0,-9.802,1.0,0.0357,0.726,0.000126,0.166,0.124,83.647,297377.0,5.0,50.0,1,0.0,0.0
Ha Dong Qn,7gjNpUcKOWzo2jnN7VsxoQ,Beautiful Day,Beautiful Day,5ixsRxuxZAggCiHY40uxdr,0.325,0.643,3.0,-3.913,1.0,0.0343,0.422,5.05e-06,0.111,0.18,79.865,275281.0,4.0,50.0,1,0.32,0.25
Ha Dong Qn,7gjNpUcKOWzo2jnN7VsxoQ,기다릴게,I will be waiting,1F5PuqYumk9MVOIT27uDBp,0.364,0.45,2.0,-5.813,1.0,0.037,0.668,0.0,0.112,0.373,138.584,248600.0,4.0,44.25,4,0.0,0.0
Ha Dong Qn,7gjNpUcKOWzo2jnN7VsxoQ,기다릴게,I will be waiting,1F5PuqYumk9MVOIT27uDBp,0.364,0.45,2.0,-5.813,1.0,0.037,0.668,0.0,0.112,0.373,138.584,248600.0,4.0,50.0,2,0.0,0.0
MC MONG,6gEWl778wJTkq4Uk5eBvgD,아이스크림,Icecream (Feat. COOING),4Uc6HfRjr8FQPH4K7MUj1s,0.727,0.894,7.0,-2.327,1.0,0.0646,0.35,0.0,0.119,0.79,113.933,211867.0,4.0,21.4,5,0.2803738317757009,0.3397790055248619
MC MONG,6gEWl778wJTkq4Uk5eBvgD,나는... (Feat. Ivy),Icecream (Feat. COOING),4Uc6HfRjr8FQPH4K7MUj1s,0.727,0.894,7.0,-2.327,1.0,0.0646,0.35,0.0,0.119,0.79,113.933,211867.0,4.0,50.0,2,0.0952380952380952,0.1074918566775244
MC MONG,6gEWl778wJTkq4Uk5eBvgD,나란 남자 (Feat. 메이비),Icecream (Feat. COOING),4Uc6HfRjr8FQPH4K7MUj1s,0.727,0.894,7.0,-2.327,1.0,0.0646,0.35,0.0,0.119,0.79,113.933,211867.0,4.0,50.0,1,0.1129032258064516,0.1532258064516129
MC MONG,6gEWl778wJTkq4Uk5eBvgD,아무도 모르게,아무도 모르게,474WHpYIOyoOki8ZlGblsB,0.641,0.835,9.0,-5.471,0.0,0.0595,0.178,4.12e-06,0.142,0.389,89.97,238526.0,4.0,50.0,1,0.0298507462686567,0.0481481481481481
MC MONG,6gEWl778wJTkq4Uk5eBvgD,E.R  (Feat. The Channels),Love mash (feat.Chancellor of the channels),3KoaLjT5xDEeP16ipfBAW4,0.755,0.83,5.0,-2.587,1.0,0.0485,0.115,0.0,0.0564,0.966,110.005,238507.0,4.0,43.0,1,0.0113636363636363,0.0542857142857142
MC MONG,6gEWl778wJTkq4Uk5eBvgD,사랑 범벅 (Feat. 챈슬러 of the channels),Love mash (feat.Chancellor of the channels),3KoaLjT5xDEeP16ipfBAW4,0.755,0.83,5.0,-2.587,1.0,0.0485,0.115,0.0,0.0564,0.966,110.005,238507.0,4.0,28.8,5,0.3058823529411765,0.3085399449035813
MC MONG,6gEWl778wJTkq4Uk5eBvgD,권태중독 (Feat. 선우정아),Bored addiction (feat.Sunwoo Jungah),6U7QEYazW1NTsf7TLDF2Rk,0.54,0.919,1.0,-4.043,1.0,0.137,0.273,0.0,0.728,0.613,76.971,240507.0,4.0,39.0,1,0.0476190476190476,0.0214285714285714
Lee Seung Chul ,5Ecf8RR2UWFAvyeItabffF,연인 (Duet. 신혜성),My Love (Duet Ver.),0K0HXYXl26keaIiVH8dPI1,0.632,0.742,6.0,-5.247,1.0,0.0407,0.345,0.0,0.112,0.362,112.09,227000.0,4.0,50.0,1,0.0,0.0
Lee Seung Chul ,5Ecf8RR2UWFAvyeItabffF,눈물로 (Duet 이정),My Love (Duet Ver.),0K0HXYXl26keaIiVH8dPI1,0.632,0.742,6.0,-5.247,1.0,0.0407,0.345,0.0,0.112,0.362,112.09,227000.0,4.0,22.166666666666668,6,0.0,0.0
Lee Seung Chul ,5Ecf8RR2UWFAvyeItabffF,같이 사랑했는데 (Duet With 하동균),My Love (Duet Ver.),0K0HXYXl26keaIiVH8dPI1,0.632,0.742,6.0,-5.247,1.0,0.0407,0.345,0.0,0.112,0.362,112.09,227000.0,4.0,50.0,2,0.0,0.0
Lee Seung Chul ,5Ecf8RR2UWFAvyeItabffF,My Love (Duet Ver.),My Love (Duet Ver.),0K0HXYXl26keaIiVH8dPI1,0.632,0.742,6.0,-5.247,1.0,0.0407,0.345,0.0,0.112,0.362,112.09,227000.0,4.0,50.0,1,0.2307692307692307,0.0988372093023255
Lee Seung Chul ,5Ecf8RR2UWFAvyeItabffF,내가 다 줄게요,I will give you all,1LSixbz3eBJ6H71F3lCl6y,0.476,0.451,2.0,-4.744,1.0,0.0324,0.375,0.0,0.0885,0.217,126.426,223693.0,4.0,50.0,1,0.0,0.0
Lee Seung Chul ,5Ecf8RR2UWFAvyeItabffF,내가 많이 사랑해요,I will give you all,1LSixbz3eBJ6H71F3lCl6y,0.476,0.451,2.0,-4.744,1.0,0.0324,0.375,0.0,0.0885,0.217,126.426,223693.0,4.0,50.0,3,0.024390243902439,0.0387096774193548
Lee Seung Chul ,5Ecf8RR2UWFAvyeItabffF,I Believe,I Believe,60qt9dLXhUeauWk24NX2Ok,0.409,0.473,0.0,-6.709,1.0,0.0263,0.559,0.0,0.126,0.177,142.122,210574.0,5.0,50.0,1,0.1860465116279069,0.1838235294117647
Lee Seung Chul ,5Ecf8RR2UWFAvyeItabffF,사랑 참 어렵다,그런사람 또 없습니다,5qBWHRRIkrHDpuw9MvgoZ3,0.448,0.341,1.0,-8.034,1.0,0.0282,0.494,0.0,0.111,0.179,138.027,226320.0,4.0,35.0,3,0.0,0.0
Lee Seung Chul ,5Ecf8RR2UWFAvyeItabffF,그런 사람 또 없습니다,그런 사람 또 없습니다,5MGZPn7QWGD3DTmPyrpj79,0.446,0.343,1.0,-7.872,1.0,0.0284,0.421,0.0,0.106,0.157,137.849,226267.0,4.0,50.0,5,0.0,0.0
Lee Seung Chul ,5Ecf8RR2UWFAvyeItabffF,그 사람,그런 사람 또 없습니다,5MGZPn7QWGD3DTmPyrpj79,0.446,0.343,1.0,-7.872,1.0,0.0284,0.421,0.0,0.106,0.157,137.849,226267.0,4.0,41.4,5,0.0,0.0
2AM,5SnaL8SsjGMHQNyqpa8Zos,가까이 있어서 몰랐어,Should′ve known,4xpx0BlfaTd64yciFWlM4w,0.424,0.65,5.0,-5.555,1.0,0.0356,0.412,0.0,0.0948,0.45,133.06,221947.0,4.0,50.0,1,0.0,0.0
Lee Mujin,4Xj0peBt3EZHbdF20JmdWC,눈이 오잖아(Feat.헤이즈),When it snows(Feat.Heize),2vA5M8uXee4amGQajyUMFR,0.574,0.54,8.0,-7.508,1.0,0.0316,0.31,0.0,0.289,0.176,96.005,232027.0,4.0,14.0,1,0.0303030303030303,0.0096153846153846
Lee Mujin,4Xj0peBt3EZHbdF20JmdWC,담아 갈게,Scent of the day,0xu3l9eS4OMm4wsBi9a6Nj,0.343,0.113,4.0,-11.976,1.0,0.0347,0.871,0.0,0.091,0.216,136.362,277712.0,3.0,50.0,1,0.0,0.0
Lee Mujin,4Xj0peBt3EZHbdF20JmdWC,눈물이 나요,Rain and You,4ribiWWnI451QMRdOgByIP,0.52,0.275,7.0,-9.062,1.0,0.027,0.777,7.31e-05,0.155,0.244,135.943,262483.0,4.0,46.0,2,0.0,0.0
Lee Mujin,4Xj0peBt3EZHbdF20JmdWC,비와 당신,Rain and You,4ribiWWnI451QMRdOgByIP,0.52,0.275,7.0,-9.062,1.0,0.027,0.777,7.31e-05,0.155,0.244,135.943,262483.0,4.0,29.571428571428573,7,0.0,0.0
Lee Mujin,4Xj0peBt3EZHbdF20JmdWC,신호등,Traffic light,03qu1u4hDyepQQi2lNxCka,0.609,0.717,6.0,-3.547,0.0,0.0597,0.0965,0.0,0.0694,0.545,97.026,231587.0,4.0,10.714285714285714,7,0.0,0.0
STAYC,01XYiBYaoMJcNhPokrg0l0,STEREOTYPE,STEREOTYPE,2bZIDMpzVooosmPHn0tHnd,0.605,0.805,6.0,-3.212,1.0,0.0641,0.313,0.0,0.659,0.738,148.298,191696.0,4.0,40.0,3,0.2807017543859649,0.2570281124497992
STAYC,01XYiBYaoMJcNhPokrg0l0,ASAP,ASAP,5BXr7hYZQOeRttkeWYTq5S,0.764,0.802,0.0,-4.217,1.0,0.0351,0.102,0.0,0.189,0.323,132.02,194080.0,4.0,26.25,8,0.576271186440678,0.4349593495934959
BEN,0bDdOBGVCFVt0f8N9ldW1k,갈 수가 없어,Can't Go,6uXeXVyxeZOj7pkKZPY1qW,0.517,0.415,5.0,-6.555,1.0,0.0473,0.859,0.0,0.279,0.341,124.788,211999.0,4.0,50.0,1,0.0,0.0
BEN,0bDdOBGVCFVt0f8N9ldW1k,꿈처럼,Just Like a Dream,0J2ImJ3WaKokMQ6FGG7OOW,0.355,0.577,4.0,-5.796,1.0,0.0433,0.699,0.0,0.125,0.238,135.536,226715.0,4.0,31.33333333333333,6,0.1470588235294117,0.1386138613861386
BEN,0bDdOBGVCFVt0f8N9ldW1k,소개받기로 했어,Instead of you,598WUSXGMfjL6KdhBSeH7p,0.45,0.527,8.0,-6.291,1.0,0.042,0.671,0.0,0.253,0.189,131.749,270173.0,4.0,50.0,1,0.0,0.0
Shaun,72nLe76yBFSlP6VBzME358,Bad Habits,Bad Habits,4QUjn6cprNKiyA8dMTOQ33,0.75,0.755,5.0,-3.792,1.0,0.0284,0.013,1.03e-06,0.539,0.647,120.001,212959.0,4.0,45.333333333333336,3,0.0851063829787234,0.1696969696969697
Shaun,72nLe76yBFSlP6VBzME358,Way Back Home,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,1ZLrDPgR7mvuTco3rQK8Pk,0.737,0.747,10.0,-4.818,1.0,0.0323,0.269,0.0,0.219,0.447,105.943,192453.0,4.0,26.8125,16,0.0746268656716417,0.0736842105263157
Shaun,72nLe76yBFSlP6VBzME358,SHAUN,Thinking Of (feat. OVAN & SUMIN),1kznDMHz1kpzk7sMYIkrQ5,0.867,0.811,8.0,-2.933,1.0,0.062,0.0061,0.0243,0.0648,0.687,135.099,230561.0,4.0,50.0,1,0.2117647058823529,0.2142857142857142
OVAN,4FuRHFtCeoYaeeVDKyyvbS,허리춤,I Am Yours,7kt9DWBdhxw9pABN5M3NjE,0.64,0.783,7.0,-4.323,1.0,0.128,0.824,0.0,0.193,0.642,92.822,211640.0,4.0,50.0,3,0.3088235294117647,0.466321243523316
OVAN,4FuRHFtCeoYaeeVDKyyvbS,전화를 할까봐,Missed Call,22g2Ttk9ICOuAc8an32gOE,0.645,0.527,9.0,-6.751,1.0,0.0571,0.787,0.0,0.24,0.386,90.007,181667.0,4.0,50.0,1,0.0,0.0
OVAN,4FuRHFtCeoYaeeVDKyyvbS,비가 오잖아,Rain Drop,313sBpGTnLuF7GskazEsi9,0.608,0.508,0.0,-5.128,0.0,0.0698,0.704,0.0,0.405,0.452,89.797,224347.0,4.0,45.333333333333336,3,0.0,0.0060240963855421
OVAN,4FuRHFtCeoYaeeVDKyyvbS,VINXEN,Snowflake,5EQjiY74P2KPjWbuTjTnkx,0.806,0.322,10.0,-9.28,1.0,0.036,0.888,0.000222,0.102,0.522,109.91,201623.0,4.0,50.0,3,0.1578947368421052,0.119047619047619
OVAN,4FuRHFtCeoYaeeVDKyyvbS,행복,Happiness,23F5idO5E81O3VatxedjQM,0.577,0.627,4.0,-5.204,1.0,0.0785,0.937,0.0,0.111,0.718,118.935,247063.0,4.0,50.0,4,0.0079365079365079,0.0040160642570281
MeloMance,6k4r73Wq8nhkCDoUsECL1e,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),Better for Me (Nth Romance X MeloMance),3d2tLjYswXQsIsoDAZRkUr,0.399,0.433,11.0,-4.785,1.0,0.0352,0.836,0.0,0.116,0.171,136.326,239853.0,4.0,37.0,1,0.0,0.0
MeloMance,6k4r73Wq8nhkCDoUsECL1e,고백,Go Back,4SQH8x0PnOqEWWgbAlXIXJ,0.456,0.548,10.0,-4.565,1.0,0.0444,0.604,0.0,0.524,0.35,119.544,234000.0,4.0,24.0,4,0.0,0.0
MeloMance,6k4r73Wq8nhkCDoUsECL1e,축제,Festival,6Mue97FAs8XmUc1yEU7dSb,0.596,0.527,4.0,-4.968,0.0,0.0342,0.618,0.0,0.114,0.284,124.072,273453.0,4.0,50.0,1,0.0,0.0149253731343283
MeloMance,6k4r73Wq8nhkCDoUsECL1e,You,You&I,4IvxwZaPKnrU7xDXXQExQc,0.521,0.429,8.0,-6.02,1.0,0.0273,0.674,0.0,0.185,0.334,85.072,221333.0,4.0,28.90909090909091,11,0.0714285714285714,0.0201342281879194
MeloMance,6k4r73Wq8nhkCDoUsECL1e,인사,You&I,4IvxwZaPKnrU7xDXXQExQc,0.521,0.429,8.0,-6.02,1.0,0.0273,0.674,0.0,0.185,0.334,85.072,221333.0,4.0,30.8,5,0.2105263157894736,0.1395348837209302
MeloMance,6k4r73Wq8nhkCDoUsECL1e,좋은 날,Good Day,13RqxJl1c18GoblK7YQm2R,0.362,0.364,4.0,-6.04,1.0,0.0321,0.799,0.0,0.0949,0.305,65.088,329732.0,4.0,50.0,4,0.0,0.0
MeloMance,6k4r73Wq8nhkCDoUsECL1e,동화,Tale,3VtDqefAMMvUcg4x9Ma2LB,0.682,0.43,8.0,-5.287,1.0,0.0331,0.762,0.0,0.126,0.526,99.97,227054.0,4.0,29.0,6,0.0,0.0
MeloMance,6k4r73Wq8nhkCDoUsECL1e,욕심,Just Friends,4ENniXI0VHnhW6DEpJETVR,0.332,0.168,3.0,-9.721,1.0,0.0369,0.851,0.0,0.1,0.267,133.847,240533.0,3.0,39.8,5,0.0,0.0
MeloMance,6k4r73Wq8nhkCDoUsECL1e,Cute Love ('우리결혼했어요' 솔비 테마곡),Gift,5eO04wLeM487N9qhPHPPoB,0.673,0.444,4.0,-6.75,1.0,0.0279,0.502,0.0,0.0867,0.523,80.008,260607.0,4.0,50.0,1,0.0277777777777777,0.0387596899224806
MeloMance,6k4r73Wq8nhkCDoUsECL1e,선물,Gift,5eO04wLeM487N9qhPHPPoB,0.673,0.444,4.0,-6.75,1.0,0.0279,0.502,0.0,0.0867,0.523,80.008,260607.0,4.0,28.33333333333333,18,0.0,0.0
Han Dong Geun,69K447yK7IW0NCZGEh79e1,안 될 사랑,Undoable,1hVml6ZFxAOZodPrDVU4b7,0.421,0.491,1.0,-5.624,1.0,0.0276,0.565,0.0,0.17,0.34,68.247,292636.0,4.0,50.0,1,0.0,0.0
Han Dong Geun,69K447yK7IW0NCZGEh79e1,그대라는 사치,Amazing You,37dkyQQNJLaqk09kkNr7In,0.563,0.444,6.0,-6.179,1.0,0.0448,0.512,0.0,0.106,0.269,135.85,296832.0,4.0,32.357142857142854,14,0.0,0.0
